# fecha            = 2026-08-18T18:57:59
# firmware         = PCM1808_ESP32C3
# f_start_ghz      = 1.0
# f_stop_ghz       = 2.0
# bw_mhz           = 1000.0
# t_sweep_ms       = 300.0
# hz_por_metro     = 22.2222
# fs               = 16000
# dec              = 8
# fs_eff           = 2000.0000
# modo             = continuo
# rafaga_on        = 0
# rafaga_off       = 0
# canales          = L
# unidad           = V
# nota             = Cuarta Prueba GPR
#
# --- volcado de 'info' del firmware ---
# ---------------- ESTADO ----------------
#   fs (reloj ADC)   : 16000 Hz
#   D  (diezmado)    : 8
#   fs_eff (salida)  : 2000.00 Hz
#   Banda util       : DC..1000.0 Hz (Nyquist de fs_eff)
#   Ganancia por prom: +9.0 dB de SNR
#   Modo             : off
#   Canal            : L
#   Unidad / formato : mV / solo numero
#   Captura          : continua
#   Caudal binario   : 8.0 kB/s
#   Fondo de escala  : 3.00 Vpp (+-1.500 V), VCC=5.0 V
#   1 LSB            : 178.8 nV
#   Modo osciloscopio (comando 'plot'):
#     Puntos por barrido : 400  (comando 'n')
#     Cadencia al plotter: 200 pts/s  (comando 'rate')
#     Ventana capturada  : 200.00 ms de senal real
#     Se dibuja en       : 2.00 s
#     Senal maxima visible: 1000 Hz (Nyquist de fs_eff)
#   Recordatorio del pasa-altos del PCM1808:
#     HPF digital interno = 1.9e-5 * fs = 0.30 Hz
#     + el capacitor de acople del modulo contra 60 kohm.
#     Por debajo de ~5 Hz la medida NO es confiable.
# ----------------------------------------
#
idx,V
947,-0.00082592
948,-0.00071159
949,-0.00074485
950,-0.00087905
951,-0.00089300
952,-0.00083651
953,-0.00101855
954,-0.00119877
955,-0.00119070
956,-0.00085015
957,-0.00083307
958,-0.00098019
959,-0.00104570
960,-0.00092686
961,-0.00072719
962,-0.00055450
963,-0.00073573
964,-0.00073877
965,-0.00080413
966,-0.00075969
967,-0.00066385
968,-0.00038950
969,-0.00023451
970,-0.00015096
971,0.00018024
972,0.00052176
973,0.00036965
974,0.00029902
975,-0.00002736
976,-0.00002745
977,-0.00015503
978,-0.00045761
979,-0.00020615
980,-0.00019703
981,-0.00023040
982,-0.00028112
983,-0.00058309
984,-0.00098913
985,-0.00110659
986,-0.00117145
987,-0.00100742
988,-0.00057225
989,-0.00036310
990,-0.00022030
991,-0.00035787
992,-0.00061418
993,-0.00091135
994,-0.00107610
995,-0.00137088
996,-0.00151911
997,-0.00124839
998,-0.00115657
999,-0.00119986
1000,-0.00122660
1001,-0.00112865
1002,-0.00086068
1003,-0.00099606
1004,-0.00100594
1005,-0.00103404
1006,-0.00102373
1007,-0.00100181
1008,-0.00091537
1009,-0.00104816
1010,-0.00124336
1011,-0.00115152
1012,-0.00090475
1013,-0.00058714
1014,-0.00036453
1015,-0.00051559
1016,-0.00042567
1017,-0.00040074
1018,-0.00024877
1019,-0.00020219
1020,-0.00029046
1021,-0.00017452
1022,-0.00035202
1023,-0.00033197
1024,-0.00021489
1025,-0.00017729
1026,-0.00004935
1027,-0.00022944
1028,-0.00040705
1029,-0.00061700
1030,-0.00078723
1031,-0.00100254
1032,-0.00120816
1033,-0.00108987
1034,-0.00106220
1035,-0.00129756
1036,-0.00102226
1037,-0.00092512
1038,-0.00068486
1039,-0.00082272
1040,-0.00112107
1041,-0.00135621
1042,-0.00123080
1043,-0.00108287
1044,-0.00116636
1045,-0.00128167
1046,-0.00105344
1047,-0.00099626
1048,-0.00092858
1049,-0.00092661
1050,-0.00085200
1051,-0.00057393
1052,-0.00062433
1053,-0.00060026
1054,-0.00071999
1055,-0.00096032
1056,-0.00079834
1057,-0.00064740
1058,-0.00072786
1059,-0.00085585
1060,-0.00109897
1061,-0.00119669
1062,-0.00104054
1063,-0.00109114
1064,-0.00102071
1065,-0.00104957
1066,-0.00112501
1067,-0.00122434
1068,-0.00119432
1069,-0.00119390
1070,-0.00134245
1071,-0.00133954
1072,-0.00128639
1073,-0.00127669
1074,-0.00122235
1075,-0.00143757
1076,-0.00151929
1077,-0.00150367
1078,-0.00136080
1079,-0.00112832
1080,-0.00108882
1081,-0.00114635
1082,-0.00126408
1083,-0.00111050
1084,-0.00109173
1085,-0.00100502
1086,-0.00101117
1087,-0.00138983
1088,-0.00131902
1089,-0.00105482
1090,-0.00106005
1091,-0.00122754
1092,-0.00115031
1093,-0.00101624
1094,-0.00107865
1095,-0.00125060
1096,-0.00093171
1097,-0.00081588
1098,-0.00071302
1099,-0.00065348
1100,-0.00055200
1101,-0.00068821
1102,-0.00084729
1103,-0.00084642
1104,-0.00079125
1105,-0.00091575
1106,-0.00113095
1107,-0.00114604
1108,-0.00113368
1109,-0.00116202
1110,-0.00125992
1111,-0.00153641
1112,-0.00132629
1113,-0.00116730
1114,-0.00105158
1115,-0.00137642
1116,-0.00129513
1117,-0.00138804
1118,-0.00131424
1119,-0.00138965
1120,-0.00135031
1121,-0.00098350
1122,-0.00078517
1123,-0.00107346
1124,-0.00162368
1125,-0.00220254
1126,-0.00228294
1127,-0.00233484
1128,-0.00247105
1129,-0.00231493
1130,-0.00212207
1131,-0.00194950
1132,-0.00179563
1133,-0.00179136
1134,-0.00164055
1135,-0.00173184
1136,-0.00164256
1137,-0.00196463
1138,-0.00179945
1139,-0.00192893
1140,-0.00216311
1141,-0.00197954
1142,-0.00193041
1143,-0.00184004
1144,-0.00178622
1145,-0.00172652
1146,-0.00148818
1147,-0.00131384
1148,-0.00111164
1149,-0.00129468
1150,-0.00170448
1151,-0.00198325
1152,-0.00207811
1153,-0.00179259
1154,-0.00167198
1155,-0.00172464
1156,-0.00128826
1157,-0.00112630
1158,-0.00130735
1159,-0.00184172
1160,-0.00203327
1161,-0.00222487
1162,-0.00230612
1163,-0.00249204
1164,-0.00234226
1165,-0.00197176
1166,-0.00167242
