# fecha            = 2026-08-18T18:05:00
# firmware         = PCM1808_ESP32C3
# f_start_ghz      = 1.0
# f_stop_ghz       = 1.75
# bw_mhz           = 750.0
# t_sweep_ms       = 300.0
# hz_por_metro     = 16.6667
# fs               = 32000
# dec              = 4
# fs_eff           = 8000.0000
# modo             = continuo
# rafaga_on        = 0
# rafaga_off       = 0
# canales          = L
# unidad           = V
# nota             = Primera Prueba GPR
#
# --- volcado de 'info' del firmware ---
# ---------------- ESTADO ----------------
#   fs (reloj ADC)   : 32000 Hz
#   D  (diezmado)    : 4
#   fs_eff (salida)  : 8000.00 Hz
#   Banda util       : DC..4000.0 Hz (Nyquist de fs_eff)
#   Ganancia por prom: +6.0 dB de SNR
#   Modo             : off
#   Canal            : L
#   Unidad / formato : mV / solo numero
#   Captura          : continua
#   Caudal binario   : 32.0 kB/s
#   Fondo de escala  : 3.00 Vpp (+-1.500 V), VCC=5.0 V
#   1 LSB            : 178.8 nV
#   Modo osciloscopio (comando 'plot'):
#     Puntos por barrido : 400  (comando 'n')
#     Cadencia al plotter: 200 pts/s  (comando 'rate')
#     Ventana capturada  : 50.00 ms de senal real
#     Se dibuja en       : 2.00 s
#     Senal maxima visible: 4000 Hz (Nyquist de fs_eff)
#   Recordatorio del pasa-altos del PCM1808:
#     HPF digital interno = 1.9e-5 * fs = 0.61 Hz
#     + el capacitor de acople del modulo contra 60 kohm.
#     Por debajo de ~5 Hz la medida NO es confiable.
# ----------------------------------------
#
idx,V
760,0.03526631
761,0.03658292
762,0.03794038
763,0.03766224
764,0.03583208
765,0.03349288
766,0.02992478
767,0.02473229
768,0.04904549
769,0.08670951
770,0.10722171
771,0.11957337
772,0.12772809
773,0.13408238
774,0.13766469
775,0.13601781
776,0.12925744
777,0.11693425
778,0.10053670
779,0.07692987
780,0.05360149
781,0.02795716
782,0.00092255
783,-0.02478701
784,-0.05175595
785,-0.07878882
786,-0.10269365
787,-0.12341778
788,-0.14005628
789,-0.15453789
790,-0.16761035
791,-0.17845014
792,-0.18683785
793,-0.19164079
794,-0.19170468
795,-0.18413638
796,-0.17150474
797,-0.15039088
798,-0.12686612
799,-0.10163154
800,-0.07226805
801,-0.03777283
802,-0.00480576
803,0.02530427
804,0.05604936
805,0.08577146
806,0.10842691
807,0.13068250
808,0.14576156
809,0.16150582
810,0.16945830
811,0.16719738
812,0.14798932
813,0.12352180
814,0.08663924
815,0.05001609
816,0.00651973
817,-0.03476027
818,-0.07274464
819,-0.10496092
820,-0.12699299
821,-0.14040072
822,-0.14471658
823,-0.14082308
824,-0.13385636
825,-0.11720704
826,-0.09492297
827,-0.06725876
828,-0.02956049
829,-0.00172341
830,0.02443434
831,0.04781950
832,0.06763414
833,0.08444542
834,0.10250822
835,0.11533736
836,0.12782671
837,0.13419490
838,0.13797739
839,0.13897906
840,0.13695560
841,0.13325796
842,0.12777798
843,0.12146093
844,0.11061506
845,0.10045047
846,0.08639820
847,0.07106790
848,0.05435747
849,0.03987975
850,0.02428038
851,0.01209359
852,0.00188367
853,-0.00998028
854,-0.02050473
855,-0.03321353
856,-0.04691246
857,-0.05982408
858,-0.07147399
859,-0.08502254
860,-0.09569232
861,-0.10464044
862,-0.11229430
863,-0.11827183
864,-0.12307298
865,-0.12553753
866,-0.12398583
867,-0.11937650
868,-0.10877801
869,-0.09690575
870,-0.08093409
871,-0.06470025
872,-0.04397312
873,-0.02943362
874,-0.01664726
875,-0.00809522
876,0.00154826
877,0.00929184
878,0.02568050
879,0.04345402
880,0.07012546
881,0.09951143
882,0.13006845
883,0.15387534
884,0.17718945
885,0.19356644
886,0.20227213
887,0.20146161
888,0.19409770
889,0.17896307
890,0.16347943
891,0.14389381
892,0.12350884
893,0.09903020
894,0.07847218
895,0.05270116
896,0.02899754
897,0.00467026
898,-0.02474566
899,-0.04866064
900,-0.07324822
901,-0.09531981
902,-0.11700055
903,-0.13515848
904,-0.15202180
905,-0.16492112
906,-0.17630857
907,-0.18400437
908,-0.18987000
909,-0.19331422
910,-0.19255990
911,-0.18534087
912,-0.17623758
913,-0.16049878
914,-0.14402810
915,-0.12203282
916,-0.09538311
917,-0.06986412
918,-0.03282085
919,-0.00087024
920,0.03725097
921,0.07005054
922,0.10389876
923,0.13612278
924,0.16218911
925,0.18689699
926,0.20088919
927,0.21082869
928,0.21481995
929,0.21120282
930,0.19904338
931,0.18232682
932,0.15575695
933,0.12619525
934,0.08986558
935,0.04602903
936,0.00610095
937,-0.03866802
938,-0.06684659
939,-0.09936136
940,-0.12255943
941,-0.13968757
942,-0.14649323
943,-0.14472073
944,-0.13519840
945,-0.12329449
946,-0.10618727
947,-0.08941041
948,-0.07324098
949,-0.05017506
950,-0.03296480
951,-0.01292543
952,0.00484917
953,0.02311148
954,0.04355559
955,0.06012695
956,0.07744870
957,0.09367043
958,0.10883617
959,0.12097044
960,0.12815255
961,0.13303314
962,0.13443120
963,0.13254328
964,0.12716720
965,0.12168485
966,0.11274523
967,0.09971577
968,0.08816761
969,0.07269090
970,0.05871409
971,0.04130732
972,0.02220507
973,0.00559089
974,-0.01381047
975,-0.03013448
976,-0.04556657
977,-0.06147762
978,-0.07323951
979,-0.08348702
980,-0.09156901
981,-0.09496741
982,-0.09414209
983,-0.09157956
984,-0.08413209
985,-0.07327352
986,-0.06058462
987,-0.04433490
988,-0.02756341
989,-0.01264080
990,0.00007617
991,0.01146179
992,0.02437793
993,0.03534888
994,0.04404818
995,0.04774430
996,0.04445565
997,0.03885899
